"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND"
"AVESA.00003a.r1.3AG01865660",211.128500513712,-0.352165607228623,0.113033030632872,-3.11559908866327,0.00183571661916655,0.0433863247696592,"chr3A","AVESA.00003a.r1.3AG01865660.1.CDS1",79587306,79589928,"+"
"AVESA.00003a.r1.3AG01873760",30.1939695872771,-1.03041011126532,0.31042010792968,-3.31940517042387,0.000902094377352968,0.0262595328297466,"chr3A","AVESA.00003a.r1.3AG01873760.1.CDS1",92988571,92989239,"+"
"AVESA.00003a.r1.3AG01875480",1586.63524759813,0.255842459647571,0.0780644479790944,3.27732362516782,0.00104796179863165,0.0293284876687614,"chr3A","AVESA.00003a.r1.3AG01875480.1.CDS1",95684335,95684535,"+"
"AVESA.00003a.r1.3AG01875750",1135.53269163189,0.424984580976627,0.138439199628931,3.06982835870003,0.00214181821965282,0.047837081195387,"chr3A","AVESA.00003a.r1.3AG01875750.1.CDS1",96098035,96098559,"+"
"AVESA.00003a.r1.3AG01877740",109.170567379478,-0.714570864336098,0.163904339083776,-4.35968241189063,1.30251340041596e-05,0.00109477976488273,"chr3A","AVESA.00003a.r1.3AG01877740.1.CDS1",99159804,99160424,"-"
"AVESA.00003a.r1.3AG01880510",96.5891452313372,-0.6844406147965,0.147278495235464,-4.64725426276415,3.36382444174783e-06,0.000387236452231773,"chr3A","AVESA.00003a.r1.3AG01880510.1.CDS1",103608866,103610131,"+"
"AVESA.00003a.r1.3AG01881780",687.056805817617,0.373727209115101,0.0857371593879537,4.35898753566135,1.30665553904329e-05,0.00109644597934894,"chr3A","AVESA.00003a.r1.3AG01881780.1.CDS1",105210685,105211775,"+"
"AVESA.00003a.r1.3AG01887130",1426.23422967935,-0.367588587755172,0.118214829079746,-3.10949641949914,0.00187406555929638,0.0438032625454877,"chr3A","AVESA.00003a.r1.3AG01887130.1.CDS1",113864084,113864482,"+"
"AVESA.00003a.r1.3AG01887740",1499.47022196845,0.216938364998945,0.0690238150544999,3.1429494997872,0.00167254692922115,0.0406657997872462,"chr3A","AVESA.00003a.r1.3AG01887740.1.CDS4",115095790,115095811,"-"
"AVESA.00003a.r1.3AG01899150",38223.1484646386,-0.52581316555463,0.111263207214101,-4.72584944044278,2.29155394798219e-06,0.000287958711082207,"chr3A","AVESA.00003a.r1.3AG01899150.1.CDS1",136787581,136787952,"+"
"AVESA.00003a.r1.3AG01906340",7933.76854124203,0.369074157132176,0.116732269148246,3.16171492103409,0.00156843029534101,0.0388033629647061,"chr3A","AVESA.00003a.r1.3AG01906340.1.CDS12",153072533,153072899,"-"
"AVESA.00003a.r1.3AG01910190",110.689584819379,0.628945009366644,0.202316331056735,3.10872091284747,0.00187899116412701,0.0438912642309179,"chr3A","AVESA.00003a.r1.3AG01910190.1.CDS5",159750410,159750700,"-"
"AVESA.00003a.r1.3AG01918840",140.673972302503,-0.649741560813142,0.182111184517446,-3.56782897511106,0.000359951311932978,0.0135561188819744,"chr3A","AVESA.00003a.r1.3AG01918840.1.CDS1",176357404,176357907,"-"
"AVESA.00003a.r1.3AG01923500",70.6656006571156,-0.662469193635355,0.21180765177059,-3.12769245160641,0.00176184432551389,0.0421598071525599,"chr3A","AVESA.00003a.r1.3AG01923500.1.CDS1",188826893,188826895,"+"
"AVESA.00003a.r1.3AG01928170",515.233875863456,-0.342394581284732,0.0847998304117217,-4.03768002391433,5.39824155678897e-05,0.0033060255423267,"chr3A","AVESA.00003a.r1.3AG01928170.1.CDS7",198329737,198330053,"-"
"AVESA.00003a.r1.3AG01959000",846.562367614561,-0.232319500292263,0.0706355679555934,-3.28898750326911,0.00100548487929487,0.0284646478244172,"chr3A","AVESA.00003a.r1.3AG01959000.1.CDS31",253593806,253593988,"-"
"AVESA.00003a.r1.3AG01963120",1342.42494013743,0.236771283971745,0.0565585838088229,4.1863014953145,2.83536675024409e-05,0.00201600929705381,"chr3A","AVESA.00003a.r1.3AG01963120.1.CDS9",261385974,261386057,"-"
"AVESA.00003a.r1.3AG01964060",1153.0811959548,-0.351121176249206,0.085844569285469,-4.09019672615028,4.31007453828657e-05,0.00279807613919686,"chr3A","AVESA.00003a.r1.3AG01964060.1.CDS11",263245958,263246271,"-"
"AVESA.00003a.r1.3AG01975360",651.891638571583,0.229498490702918,0.073416766030169,3.12596840085016,0.00177220593280734,0.0422988145702069,"chr3A","AVESA.00003a.r1.3AG01975360.1.CDS1",287254445,287254642,"+"
"AVESA.00003a.r1.3AG01981890",1387.1118670972,-0.606524796130328,0.180466090363813,-3.36087956971637,0.000776946942595734,0.0235201344274047,"chr3A","AVESA.00003a.r1.3AG01981890.1.CDS6",301216364,301216375,"-"
"AVESA.00003a.r1.3AG01982210",396.760397955171,-0.48281166282699,0.130856175016057,-3.68963606622114,0.000224575089279372,0.00953261167010523,"chr3A","AVESA.00003a.r1.3AG01982210.1.CDS2",301733567,301734000,"-"
"AVESA.00003a.r1.3AG01994700",557.846303349389,-0.370812695714575,0.10372127836063,-3.57508798170892,0.000350110139130306,0.0132543187421538,"chr3A","AVESA.00003a.r1.3AG01994700.1.CDS1",327382346,327382476,"+"
"AVESA.00003a.r1.3AG01999920",138.011668722202,-0.464365403952439,0.139120741079037,-3.33785890120168,0.000844266099693356,0.0250844669319209,"chr3A","AVESA.00003a.r1.3AG01999920.1.CDS1",335868903,335871740,"-"
"AVESA.00003a.r1.3AG02003090",1625.16401178368,-0.505328635795112,0.0805528244632153,-6.27325781761845,3.53570711128473e-10,1.32960920680439e-07,"chr3A","AVESA.00003a.r1.3AG02003090.1.CDS16",340701643,340701828,"-"
"AVESA.00003a.r1.3AG02003590",604.398437957636,1.9191782580847,0.37156704690194,5.16509274459742,2.40319733090863e-07,4.586583417227e-05,"chr3A","AVESA.00003a.r1.3AG02003590.1.CDS3",341497527,341497584,"-"
"AVESA.00003a.r1.3AG02004110",48.4283252587859,-0.789145168446903,0.210250840303877,-3.75335084181517,0.000174486374307599,0.0079594111208556,"chr3A","AVESA.00003a.r1.3AG02004110.1.CDS1",342202396,342203847,"-"
"AVESA.00003a.r1.3AG02020510",615.576522543465,-0.366923042556093,0.0917394000288678,-3.99962330733177,6.34433853923115e-05,0.00372885785698007,"chr3A","AVESA.00003a.r1.3AG02020510.1.CDS1",369685046,369685500,"+"
"AVESA.00003a.r1.3AG02021070",78.2012884478988,-0.817106615063319,0.233881703895967,-3.49367479991841,0.00047642097580107,0.0167186521565949,"chr3A","AVESA.00003a.r1.3AG02021070.1.CDS1",370638051,370638314,"-"
"AVESA.00003a.r1.3AG02021630",184.698474101949,-0.378253909530645,0.107414099742569,-3.52145491548297,0.000429185641414584,0.015402358544885,"chr3A","AVESA.00003a.r1.3AG02021630.1.CDS1",371409981,371410649,"+"
"AVESA.00003a.r1.3AG02025720",2562.88112131852,-0.327415628085756,0.088222731851101,-3.71123882944768,0.000206247394187231,0.00894155547455435,"chr3A","AVESA.00003a.r1.3AG02025720.1.CDS9",377795459,377795815,"-"
"AVESA.00003a.r1.3AG02025770",264.449260711576,-0.445717305475628,0.114079064284707,-3.90709117637266,9.34139109762342e-05,0.00496061089804444,"chr3A","AVESA.00003a.r1.3AG02025770.1.CDS1",377842040,377842897,"+"
"AVESA.00003a.r1.3AG02027980",1249.72267889351,-0.411669589211535,0.110867141936642,-3.71317941475207,0.000204671682114928,0.00889063399717612,"chr3A","AVESA.00003a.r1.3AG02027980.1.CDS22",381630739,381631086,"-"
"AVESA.00003a.r1.3AG02028320",771.706990519242,-0.637014566069002,0.15473667400266,-4.11676527348682,3.84227034279302e-05,0.00253985076162205,"chr3A","AVESA.00003a.r1.3AG02028320.1.CDS1",382000406,382000556,"+"
"AVESA.00003a.r1.3AG02034020",44.7935851902746,2.59343003231789,0.502791043259435,5.15806728677086,2.49511959702009e-07,4.70891214059178e-05,"chr3A","AVESA.00003a.r1.3AG02034020.1.CDS1",390735186,390736529,"+"
"AVESA.00003a.r1.3AG02036650",514.561607897935,0.278732547220452,0.0822490407037502,3.38888508407543,0.000701774140133863,0.0220463909481286,"chr3A","AVESA.00003a.r1.3AG02036650.1.CDS1",394704818,394704967,"+"
"AVESA.00003a.r1.3AG02037250",17088.9292413498,-0.637875201466016,0.207316676857845,-3.07681567703017,0.00209224633494487,0.0469571484023636,"chr3A","AVESA.00003a.r1.3AG02037250.1.CDS1",395704603,395705334,"+"
"AVESA.00003a.r1.3AG02037390",435.27780922481,-0.451851599724719,0.136400062220328,-3.31269350152376,0.000924021815313353,0.0267750088458978,"chr3A","AVESA.00003a.r1.3AG02037390.1.CDS8",395864456,395864719,"-"
"AVESA.00003a.r1.3AG02037940",1065.63050316093,-0.287774696847667,0.0710373121914867,-4.05103582849458,5.09913980590313e-05,0.00315692720154005,"chr3A","AVESA.00003a.r1.3AG02037940.1.CDS1",396999191,396999448,"+"
"AVESA.00003a.r1.3AG02041020",107.709042222729,-0.785277063271009,0.246499747481575,-3.18571143092025,0.00144398548557947,0.0367084682756199,"chr3A","AVESA.00003a.r1.3AG02041020.1.CDS1",400887760,400888368,"+"
"AVESA.00003a.r1.3AG02041410",62.2676501277041,1.40096833245715,0.377682790097337,3.70937826448509,0.000207768824968859,0.00898449739113636,"chr3A","AVESA.00003a.r1.3AG02041410.1.CDS1",401539334,401539639,"-"
"AVESA.00003a.r1.3AG02041450",86.8396909922447,1.17524372529265,0.36711960137418,3.20125572400262,0.00136830037760874,0.035459165528363,"chr3A","AVESA.00003a.r1.3AG02041450.1.CDS1",401616088,401616396,"-"
"AVESA.00003a.r1.3AG02043880",651.864459972223,-0.574545550630522,0.0857488646333656,-6.700328372709,2.07951707887242e-11,9.3425525259395e-09,"chr3A","AVESA.00003a.r1.3AG02043880.1.CDS6",404511959,404512070,"-"
"AVESA.00003a.r1.3AG02043970",1109.5676714139,0.729130160784918,0.218027236460036,3.34421594578422,0.000825154813002653,0.0246996665045434,"chr3A","AVESA.00003a.r1.3AG02043970.1.CDS1",404631895,404632110,"+"
"AVESA.00003a.r1.3AG02045950",332.974323916096,0.563747945761418,0.132628555115562,4.25057745121489,2.1322008753395e-05,0.00163020243732471,"chr3A","AVESA.00003a.r1.3AG02045950.1.CDS1",407705264,407710636,"+"
"AVESA.00003a.r1.3AG02050580",287.620204003714,0.632515948882763,0.149732518970433,4.22430580365554,2.39678419662159e-05,0.00178412820102475,"chr3A","AVESA.00003a.r1.3AG02050580.1.CDS1",414187154,414187389,"+"
"AVESA.00003a.r1.3AG02052170",239.34702971681,0.53096190322317,0.168930747294072,3.14307437650103,0.00167183353878151,0.0406657997872462,"chr3A","AVESA.00003a.r1.3AG02052170.1.CDS1",415867757,415869202,"-"
"AVESA.00003a.r1.3AG02053290",2238.69513282423,-0.346422271260091,0.112221276359531,-3.08695714839522,0.00202216745209104,0.0459531669831271,"chr3A","AVESA.00003a.r1.3AG02053290.1.CDS9",417341077,417341316,"-"
"AVESA.00003a.r1.3CG02062750",811.313081575208,0.470726937722098,0.12873234708641,3.65663291609318,0.000255549929810533,0.0105304409794572,"chr3C","AVESA.00003a.r1.3CG02062750.1.CDS1",7549660,7550712,"-"
"AVESA.00003a.r1.3CG02064950",73.9683846244145,1.11093214301788,0.307847263941227,3.6087120892196,0.000307720886474217,0.0120095824973877,"chr3C","AVESA.00003a.r1.3CG02064950.1.CDS1",10157334,10157888,"-"
"AVESA.00003a.r1.3CG02065070",25.7339933359127,-1.1422342500459,0.320882134436219,-3.55966919770329,0.000371322235129458,0.0138711669689604,"chr3C","AVESA.00003a.r1.3CG02065070.1.CDS1",10286248,10286336,"+"
"AVESA.00003a.r1.3CG02065540",88.5449795572192,0.527789183863969,0.161202356134495,3.27407859611941,0.00106007121805232,0.0295533418598913,"chr3C","AVESA.00003a.r1.3CG02065540.1.CDS1",10957281,10957448,"+"
"AVESA.00003a.r1.3CG02066890",188.511033047098,1.0646856527245,0.236909431625726,4.49406190972807,6.98772985459265e-06,0.000673142469692798,"chr3C","AVESA.00003a.r1.3CG02066890.1.CDS1",12776342,12776458,"+"
"AVESA.00003a.r1.3CG02066950",521.116005013389,0.873282686766359,0.257658005645255,3.38930934662554,0.000700689149619962,0.022025935640097,"chr3C","AVESA.00003a.r1.3CG02066950.1.CDS1",12867871,12867924,"+"
"AVESA.00003a.r1.3CG02066960",282.035405094517,0.920048177115221,0.209487809848148,4.39189362752009,1.12367675324749e-05,0.000980166627699572,"chr3C","AVESA.00003a.r1.3CG02066960.1.CDS8",12879472,12879600,"-"
"AVESA.00003a.r1.3CG02067830",1164.5980484675,-0.278415760346197,0.0696942285817874,-3.99481802168843,6.47439627718735e-05,0.00378899363497325,"chr3C","AVESA.00003a.r1.3CG02067830.1.CDS3",14097888,14098145,"-"
"AVESA.00003a.r1.3CG02070320",240.56860155038,0.64566672685543,0.207079223335304,3.11796961788853,0.00182101574665819,0.0431594334316509,"chr3C","AVESA.00003a.r1.3CG02070320.1.CDS1",17702095,17702266,"+"
"AVESA.00003a.r1.3CG02071430",52.897117990967,-2.06780648040626,0.54980972016454,-3.76094929676295,0.000169269741758562,0.00778380161218924,"chr3C","AVESA.00003a.r1.3CG02071430.1.CDS6",18944739,18944892,"-"
"AVESA.00003a.r1.3CG02082900",1447.47273099863,0.278168389992975,0.0710302284681643,3.91619731474818,8.99566324810945e-05,0.00482241643206729,"chr3C","AVESA.00003a.r1.3CG02082900.1.CDS1",35631255,35631370,"+"
"AVESA.00003a.r1.3CG02084960",1852.1737662897,-0.296145379858389,0.0858857602200384,-3.44813132118372,0.000564479515260563,0.0188243408805127,"chr3C","AVESA.00003a.r1.3CG02084960.1.CDS12",38417368,38417477,"-"
"AVESA.00003a.r1.3CG02088620",60.2233595793,0.806679938552948,0.218458542167285,3.6925996601004,0.000221973309642396,0.00945379111628818,"chr3C","AVESA.00003a.r1.3CG02088620.1.CDS1",44352981,44353508,"-"
"AVESA.00003a.r1.3CG02088810",909.586022667265,-0.545321535935815,0.102815068676413,-5.3039067420369,1.13350235863561e-07,2.57509640495342e-05,"chr3C","AVESA.00003a.r1.3CG02088810.1.CDS5",44607981,44608066,"-"
"AVESA.00003a.r1.3CG02088870",267.267510166374,0.551403208259154,0.143630834082308,3.83903088624531,0.000123520893147821,0.0061118763961359,"chr3C","AVESA.00003a.r1.3CG02088870.1.CDS10",44718409,44720811,"-"
"AVESA.00003a.r1.3CG02089140",5658.18231450384,-0.570256577956756,0.186612128312985,-3.05583877699698,0.00224431900122418,0.0493021820576149,"chr3C","AVESA.00003a.r1.3CG02089140.1.CDS1",45286413,45286787,"+"
"AVESA.00003a.r1.3CG02089690",136.387611116018,0.696663226420782,0.187224480441416,3.72100499239347,0.000198431515028243,0.00868428683055069,"chr3C","AVESA.00003a.r1.3CG02089690.1.CDS1",46459926,46460324,"-"
"AVESA.00003a.r1.3CG02090480",75.3590257198434,-0.821714986033439,0.264400275852507,-3.10784466235514,0.00188457094765189,0.0439515428644688,"chr3C","AVESA.00003a.r1.3CG02090480.1.CDS1",48215329,48215587,"+"
"AVESA.00003a.r1.3CG02095960",709.203725169782,-0.260555358339579,0.0788997398800059,-3.30236016919502,0.000958748766737771,0.0275593059157324,"chr3C","AVESA.00003a.r1.3CG02095960.1.CDS7",63316925,63316977,"-"
"AVESA.00003a.r1.3CG02096480",142.598784854457,-0.82887806270635,0.159524630441252,-5.19592529638614,2.03704054122793e-07,4.0714345337212e-05,"chr3C","AVESA.00003a.r1.3CG02096480.1.CDS5",63918719,63918998,"-"
"AVESA.00003a.r1.3CG02098230",18575.9879479102,0.372729121765548,0.116624497435588,3.19597623107792,0.00139358591575093,0.0357856227541363,"chr3C","AVESA.00003a.r1.3CG02098230.1.CDS1",66736580,66736834,"+"
"AVESA.00003a.r1.3CG02102940",536.51095672878,-0.439447914674575,0.122842628433454,-3.57732425851366,0.00034712945270408,0.0131750560663246,"chr3C","AVESA.00003a.r1.3CG02102940.1.CDS1",74761415,74763265,"+"
"AVESA.00003a.r1.3CG02103820",1532.41588877864,-0.489458266802826,0.1239636034845,-3.9484030235054,7.86742743467545e-05,0.00437747927734987,"chr3C","AVESA.00003a.r1.3CG02103820.1.CDS8",76709644,76709934,"-"
"AVESA.00003a.r1.3CG02107760",1282.66108806764,0.372556212541255,0.100795454629354,3.69616084287949,0.000218884330629761,0.00933789984292527,"chr3C","AVESA.00003a.r1.3CG02107760.1.CDS1",83852227,83852615,"+"
"AVESA.00003a.r1.3CG02118080",904.878577874868,0.452732832399925,0.127988910198265,3.53728171994436,0.000404268197446776,0.0148291066327893,"chr3C","AVESA.00003a.r1.3CG02118080.1.CDS5",104027003,104027321,"-"
"AVESA.00003a.r1.3CG02121270",2055.59294508297,-0.370132530603348,0.0954532552309821,-3.87763130453419,0.00010547840313101,0.00542535166337586,"chr3C","AVESA.00003a.r1.3CG02121270.1.CDS16",111339484,111339669,"-"
"AVESA.00003a.r1.3CG02121810",807.618466719824,1.88436374022091,0.275762711677173,6.83327970181435,8.29949094502785e-12,3.97490808307763e-09,"chr3C","AVESA.00003a.r1.3CG02121810.1.CDS3",113045853,113045910,"-"
"AVESA.00003a.r1.3CG02134390",531.4043276244,0.748714231383829,0.156052735400279,4.79782830761255,1.60395172474022e-06,0.000215417505846261,"chr3C","AVESA.00003a.r1.3CG02134390.1.CDS8",140115670,140115691,"-"
"AVESA.00003a.r1.3CG02137170",99.4549369750942,0.952595570560413,0.21143185721239,4.505449571885,6.62325672041939e-06,0.000645773920331303,"chr3C","AVESA.00003a.r1.3CG02137170.1.CDS1",146283032,146283315,"+"
"AVESA.00003a.r1.3CG02142470",301.452521141885,-0.734231007035004,0.14287735664173,-5.13888991434881,2.76366237856083e-07,5.12054189680283e-05,"chr3C","AVESA.00003a.r1.3CG02142470.1.CDS2",158585470,158585598,"-"
"AVESA.00003a.r1.3CG02151950",647.907889472096,-0.570813646842841,0.170928263418842,-3.33949245973512,0.000839316294655957,0.0250089494260422,"chr3C","AVESA.00003a.r1.3CG02151950.1.CDS1",184570265,184570364,"+"
"AVESA.00003a.r1.3CG02185270",274.472382897138,0.428883858616893,0.122467085776312,3.50203367621775,0.000461721254963616,0.0163232611077562,"chr3C","AVESA.00003a.r1.3CG02185270.1.CDS6",271555918,271556004,"-"
"AVESA.00003a.r1.3CG02187820",1206.3766737318,-0.324261260614434,0.0942165270475678,-3.44166008635323,0.000578156255927015,0.019158785016088,"chr3C","AVESA.00003a.r1.3CG02187820.1.CDS1",277046717,277046833,"+"
"AVESA.00003a.r1.3CG02223220",9564.63614922539,-0.648190674728149,0.120952192646672,-5.359065102868,8.3653708555985e-08,1.95707272915285e-05,"chr3C","AVESA.00003a.r1.3CG02223220.1.CDS1",366987169,366987540,"-"
"AVESA.00003a.r1.3CG02230800",823.126774333672,-0.397401994455654,0.100321457577689,-3.96128609024551,7.45471485510717e-05,0.00421678057924254,"chr3C","AVESA.00003a.r1.3CG02230800.1.CDS4",384814506,384814899,"-"
"AVESA.00003a.r1.3CG02241080",1511.42969453896,0.222064812576194,0.0640355872619395,3.4678344038266,0.000524670495022653,0.0179017327674539,"chr3C","AVESA.00003a.r1.3CG02241080.1.CDS1",409284889,409284910,"+"
"AVESA.00003a.r1.3CG02252880",20.587421048521,-1.37553794708935,0.362561014472274,-3.79394885876384,0.000148270225306,0.0070133638628791,"chr3C","AVESA.00003a.r1.3CG02252880.1.CDS1",438953702,438954397,"+"
"AVESA.00003a.r1.3CG02264310",77.8622725241639,-0.907813891925868,0.20227727427143,-4.48796779171396,7.19057963748607e-06,0.000683603289243923,"chr3C","AVESA.00003a.r1.3CG02264310.1.CDS1",462603831,462604442,"+"
"AVESA.00003a.r1.3CG02268640",23.8173005745864,-1.41855734736402,0.33828916431984,-4.19332777098005,2.74891801145147e-05,0.00197110622439769,"chr3C","AVESA.00003a.r1.3CG02268640.1.CDS1",471237294,471237950,"-"
"AVESA.00003a.r1.3CG02274880",2906.60379126994,-0.454467509259877,0.102315424714461,-4.44182791136519,8.91978860277619e-06,0.000807838126785918,"chr3C","AVESA.00003a.r1.3CG02274880.1.CDS1",484714601,484714860,"+"
"AVESA.00003a.r1.3CG02276170",193.002423732718,-0.394781653338303,0.117263356595144,-3.36662419362003,0.000760943094602202,0.0232156238483594,"chr3C","AVESA.00003a.r1.3CG02276170.1.CDS3",487586682,487586776,"-"
"AVESA.00003a.r1.3CG02277340",61.397186015067,0.934225385623761,0.224864073181167,4.15462271232221,3.25824719677784e-05,0.00223227308284508,"chr3C","AVESA.00003a.r1.3CG02277340.1.CDS1",489786991,489787054,"+"
"AVESA.00003a.r1.3CG02277380",257.659779808057,0.642143176951334,0.168515559402132,3.81058686348942,0.00013863728781071,0.00669030341281969,"chr3C","AVESA.00003a.r1.3CG02277380.1.CDS1",489883241,489883307,"+"
"AVESA.00003a.r1.3CG02277490",15573.4505604704,0.341530112312003,0.10123286452663,3.37370787549099,0.000741630260717816,0.0228599535190415,"chr3C","AVESA.00003a.r1.3CG02277490.1.CDS1",490189628,490189732,"+"
"AVESA.00003a.r1.3CG02284070",184.57933349817,0.413008324447848,0.129722614500047,3.18378045369797,0.00145365219723938,0.036806763639527,"chr3C","AVESA.00003a.r1.3CG02284070.1.CDS1",504328870,504328993,"+"
"AVESA.00003a.r1.3CG02286340",651.490376474898,0.296164657679043,0.0965470644819926,3.06756771185189,0.00215808561617079,0.0480971804878304,"chr3C","AVESA.00003a.r1.3CG02286340.1.CDS21",508735936,508736040,"-"
"AVESA.00003a.r1.3CG02287330",224.908137053427,-0.473621760903857,0.131307415401209,-3.60696887876977,0.00030979480011111,0.0120793798903539,"chr3C","AVESA.00003a.r1.3CG02287330.1.CDS1",510625330,510625784,"+"
"AVESA.00003a.r1.3CG02290870",24.7286626354029,-2.77716032804392,0.634114076553457,-4.3795910400513,1.18902239838299e-05,0.00102310339150355,"chr3C","AVESA.00003a.r1.3CG02290870.1.CDS1",516186864,516187613,"-"
"AVESA.00003a.r1.3CG02293030",3506.31930599187,-0.252872398007088,0.0682648181857529,-3.70428581995204,0.000211987131601335,0.00911792369453074,"chr3C","AVESA.00003a.r1.3CG02293030.1.CDS9",520703075,520703437,"-"
"AVESA.00003a.r1.3CG02295970",1018.02374720197,0.330702376853252,0.0874769488685432,3.78045166333154,0.000156544110672191,0.00731120042915834,"chr3C","AVESA.00003a.r1.3CG02295970.1.CDS1",526258534,526259153,"+"
"AVESA.00003a.r1.3CG02296260",749.846160219116,-0.610078489862608,0.152033251008433,-4.01279644956593,6.00036518069386e-05,0.00357116692999162,"chr3C","AVESA.00003a.r1.3CG02296260.1.CDS1",527068054,527068204,"+"
"AVESA.00003a.r1.3CG02297530",448.576964094025,-0.285230187080924,0.0903925143078916,-3.15546247678633,0.00160243876940291,0.0393380120920104,"chr3C","AVESA.00003a.r1.3CG02297530.1.CDS1",529189110,529190610,"+"
"AVESA.00003a.r1.3CG02299110",275.521654030413,-0.344408411869832,0.111261505022132,-3.09548582684841,0.00196490763337334,0.0452192520375965,"chr3C","AVESA.00003a.r1.3CG02299110.1.CDS1",532074127,532074237,"+"
"AVESA.00003a.r1.3CG02302560",18.8296146808883,2.54774241114468,0.77185359114827,3.30081046504488,0.000964059851790514,0.0275909337015114,"chr3C","AVESA.00003a.r1.3CG02302560.1.CDS1",537673228,537674604,"+"
"AVESA.00003a.r1.3CG02303140",1604.70700577385,-0.494794274984288,0.124121912083844,-3.98635717640295,6.70954849032804e-05,0.00388839781059913,"chr3C","AVESA.00003a.r1.3CG02303140.1.CDS1",538862586,538862732,"+"
"AVESA.00003a.r1.3CG02306470",18539.4451829629,-0.604395511961851,0.194855076676515,-3.10176938815521,0.00192367753805105,0.0445880077866274,"chr3C","AVESA.00003a.r1.3CG02306470.1.CDS1",543810310,543811041,"+"
"AVESA.00003a.r1.3CG02307080",764.259418755851,0.747859948981359,0.12173425007237,6.14338157533121,8.07829060488151e-10,2.80897656943849e-07,"chr3C","AVESA.00003a.r1.3CG02307080.1.CDS1",549115929,549116873,"-"
"AVESA.00003a.r1.3CG02307720",2036.2169131915,-0.309326885941331,0.0737959335862456,-4.19165218066954,2.76930334054884e-05,0.00198012989703722,"chr3C","AVESA.00003a.r1.3CG02307720.1.CDS1",550242537,550242794,"+"
"AVESA.00003a.r1.3CG02309260",1096.6727451778,-0.319352686733471,0.0924587579197564,-3.45400148042907,0.000552334343544224,0.0185044733503014,"chr3C","AVESA.00003a.r1.3CG02309260.1.CDS1",553244037,553244127,"+"
"AVESA.00003a.r1.3CG02314650",383.403464278323,0.516866771722618,0.0839681480490266,6.15550996100133,7.48362917868482e-10,2.63834307301592e-07,"chr3C","AVESA.00003a.r1.3CG02314650.1.CDS1",562674467,562675015,"+"
"AVESA.00003a.r1.3CG02314940",1536.94160892556,-0.404804103207854,0.100874786960914,-4.01293638780821,5.99680777480175e-05,0.00357116692999162,"chr3C","AVESA.00003a.r1.3CG02314940.1.CDS6",563143038,563143155,"-"
"AVESA.00003a.r1.3CG02316290",2695.55544889466,0.355605839190256,0.0476944777798202,7.45591220920578,8.92481598450481e-14,5.33042509512183e-11,"chr3C","AVESA.00003a.r1.3CG02316290.1.CDS1",565461508,565462137,"+"
"AVESA.00003a.r1.3CG02317190",533.008513970219,0.452648892424573,0.146849219450754,3.08240584538053,0.00205334676652497,0.0464952075362056,"chr3C","AVESA.00003a.r1.3CG02317190.1.CDS1",567495688,567500998,"+"
"AVESA.00003a.r1.3CG02318720",152.375312224192,-1.448494936421,0.348148798082337,-4.16056279498754,3.17464311429262e-05,0.00218917817873469,"chr3C","AVESA.00003a.r1.3CG02318720.1.CDS13",570044061,570044229,"-"
"AVESA.00003a.r1.3CG02321580",1617.33315657153,0.509453860856545,0.0682398260986696,7.46563832269903,8.28967563760892e-14,5.01002337017252e-11,"chr3C","AVESA.00003a.r1.3CG02321580.1.CDS6",574596149,574596464,"-"
"AVESA.00003a.r1.3CG02322050",277.497530469277,0.722232803906872,0.155660530916338,4.63979404191449,3.48756580775858e-06,0.000396980388705112,"chr3C","AVESA.00003a.r1.3CG02322050.1.CDS1",575268762,575269000,"+"
"AVESA.00003a.r1.3CG02326910",36.5593002132836,-1.08601617455684,0.321355805777336,-3.37948204150177,0.000726225517681694,0.0225494133676737,"chr3C","AVESA.00003a.r1.3CG02326910.1.CDS2",583590203,583591572,"-"
"AVESA.00003a.r1.3CG02327240",459.883397918797,-0.374639841110618,0.104012706031619,-3.6018661123645,0.000315941080109082,0.0122813023077318,"chr3C","AVESA.00003a.r1.3CG02327240.1.CDS1",584132036,584132079,"+"
"AVESA.00003a.r1.3CG02327790",1115.73349293365,0.260647610627569,0.0700336347106763,3.72174900966313,0.000197847629425881,0.00866620414414468,"chr3C","AVESA.00003a.r1.3CG02327790.1.CDS1",585177947,585178024,"+"
"AVESA.00003a.r1.3CG02327820",54.48089366406,-1.09213432727465,0.240002176155598,-4.55051843599369,5.35138978485624e-06,0.000562472060471629,"chr3C","AVESA.00003a.r1.3CG02327820.1.CDS1",585250597,585250948,"+"
"AVESA.00003a.r1.3CG02331350",192.437634140089,0.682809504907486,0.133029149580641,5.13278110143501,2.85491877087537e-07,5.21351299428165e-05,"chr3C","AVESA.00003a.r1.3CG02331350.1.CDS1",591662355,591664418,"+"
"AVESA.00003a.r1.3CG02334020",55.1459860316112,0.787803529313812,0.246870525013094,3.19116074821823,0.00141702416539114,0.0362408391961774,"chr3C","AVESA.00003a.r1.3CG02334020.1.CDS2",596851335,596852241,"-"
"AVESA.00003a.r1.3CG02335380",501.739872868998,-1.24490716407687,0.236791545160908,-5.25739702078851,1.46108660765343e-07,3.11659595843453e-05,"chr3C","AVESA.00003a.r1.3CG02335380.1.CDS3",599019525,599019918,"-"
